Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/17/2020,ID-KR,Kepulauan Riau,19,0,1,18,53,6,6,41,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,9.85,27.47,0.00,3.11,11.32%,11.32%,2.71,1.00
4/17/2020,ID-LA,Lampung,0,0,0,0,25,5,4,16,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,2.75,0.00,0.55,20.00%,16.00%,0.00,1.00
4/17/2020,ID-MA,Maluku,0,0,0,0,14,0,0,14,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,7.58,0.00,0.00,0.00%,0.00%,1.00,1.00
4/17/2020,ID-MU,Maluku Utara,0,0,0,0,4,0,2,2,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,3.06,0.00,0.00,0.00%,50.00%,1.00,1.00
4/17/2020,ID-NB,Nusa Tenggara Barat,6,0,0,6,49,2,2,45,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.14,9.30,0.00,0.38,4.08%,4.08%,0.75,1.00
4/17/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
4/17/2020,ID-PA,Papua,9,0,0,9,88,6,14,68,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,2.07,20.27,0.00,1.38,6.82%,15.91%,1.80,0.00
4/17/2020,ID-PB,Papua Barat,0,0,0,0,5,0,0,5,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,4.38,0.00,0.00,0.00%,0.00%,0.00,1.00
4/17/2020,ID-RI,Riau,1,0,0,1,25,5,10,10,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,4.12,0.00,0.82,20.00%,40.00%,0.20,1.00
4/17/2020,ID-SR,Sulawesi Barat,0,0,0,0,7,1,1,5,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,4.49,0.00,0.64,14.29%,14.29%,1.00,1.00
4/17/2020,ID-SN,Sulawesi Selatan,65,2,2,61,330,27,45,258,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,6.90,35.01,0.21,2.86,8.18%,13.64%,2.41,1.00
4/17/2020,ID-ST,Sulawesi Tengah,2,0,0,2,24,3,2,19,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,8.12,0.00,1.02,12.50%,8.33%,,1.00
4/17/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,27,1,4,22,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,10.24,0.00,0.38,3.70%,14.81%,0.00,1.00
4/17/2020,ID-SA,Sulawesi Utara,0,0,0,0,16,3,4,9,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,6.06,0.00,1.14,18.75%,25.00%,1.00,1.00
4/17/2020,ID-SB,Sumatera Barat,7,2,3,2,62,6,10,46,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.27,11.23,0.36,1.09,9.68%,16.13%,,
4/17/2020,ID-SS,Sumatera Selatan,14,0,0,14,53,0,3,50,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.70,6.45,0.00,0.00,0.00%,5.66%,0.78,1.00
4/17/2020,ID-SU,Sumatera Utara,0,0,0,0,72,9,13,50,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,4.84,0.00,0.61,12.50%,18.06%,0.00,1.00
4/18/2020,ID-AC,Aceh,1,0,0,1,6,0,3,3,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.19,1.14,0.00,0.00,0.00%,50.00%,,1.00
4/18/2020,ID-BA,Bali,7,0,0,7,122,0,30,92,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.66,28.94,0.00,0.00,0.00%,24.59%,0.64,1.00
4/18/2020,ID-BT,Banten,11,0,0,11,241,34,12,195,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.03,22.48,0.00,3.17,14.11%,4.98%,1.38,0.00
4/18/2020,ID-BE,Bengkulu,0,0,1,-1,4,1,1,2,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,2.00,0.00,0.50,25.00%,25.00%,1.00,1.00
4/18/2020,ID-JK,DKI Jakarta,105,7,1,97,2392,280,177,1935,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,9.68,220.54,0.65,25.82,11.71%,7.40%,0.72,1.00
4/18/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,2,1,52,7,27,18,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.83,14.32,0.00,1.93,13.46%,51.92%,3.00,0.00
4/18/2020,ID-GO,Gorontalo,0,0,0,0,4,0,0,4,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,3.39,0.00,0.00,0.00%,0.00%,1.00,1.00
4/18/2020,IDN,Indonesia,325,15,24,286,6248,535,631,5082,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.23,23.56,0.06,2.02,8.56%,10.10%,0.80,0.63
4/18/2020,ID-JA,Jambi,0,0,1,-1,7,0,1,6,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,2.00,0.00,0.00,0.00%,14.29%,0.00,1.00
4/18/2020,ID-JB,Jawa Barat,9,0,0,9,667,55,46,566,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.20,14.77,0.00,1.22,8.25%,6.90%,0.15,0.00
4/18/2020,ID-JT,Jawa Tengah,24,0,5,19,315,39,58,218,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.66,8.66,0.00,1.07,12.38%,18.41%,4.80,0.00
4/18/2020,ID-JI,Jawa Timur,33,3,2,28,506,48,84,374,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.82,12.50,0.07,1.19,9.49%,16.60%,4.13,3.00
4/18/2020,ID-KB,Kalimantan Barat,0,0,0,0,18,1,5,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,3.32,0.00,0.18,5.56%,27.78%,1.00,1.00
4/18/2020,ID-KS,Kalimantan Selatan,18,0,1,17,90,7,10,73,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,4.47,22.37,0.00,1.74,7.78%,11.11%,1.20,1.00
4/18/2020,ID-KT,Kalimantan Tengah,6,1,0,5,37,3,8,26,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,2.33,14.40,0.39,1.17,8.11%,21.62%,6.00,
4/18/2020,ID-KI,Kalimantan Timur,10,0,0,10,51,1,12,38,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,2.82,14.36,0.00,0.28,1.96%,23.53%,,1.00
4/18/2020,ID-KU,Kalimantan Utara,3,0,0,3,50,1,2,47,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,4.63,77.11,0.00,1.54,2.00%,4.00%,0.16,1.00
4/18/2020,ID-BB,Kepulauan Bangka Belitung,0,0,1,-1,6,1,1,4,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,4.35,0.00,0.72,16.67%,16.67%,1.00,1.00
4/18/2020,ID-KR,Kepulauan Riau,21,0,0,21,74,6,6,62,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,10.88,38.35,0.00,3.11,8.11%,8.11%,1.11,1.00
4/18/2020,ID-LA,Lampung,0,0,0,0,25,5,4,16,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,2.75,0.00,0.55,20.00%,16.00%,1.00,1.00
4/18/2020,ID-MA,Maluku,3,0,5,-2,17,0,5,12,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,1.62,9.20,0.00,0.00,0.00%,29.41%,,1.00
4/18/2020,ID-MU,Maluku Utara,0,0,0,0,4,0,2,2,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,3.06,0.00,0.00,0.00%,50.00%,1.00,1.00
4/18/2020,ID-NB,Nusa Tenggara Barat,4,0,0,4,53,2,2,49,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.76,10.06,0.00,0.38,3.77%,3.77%,0.67,1.00
4/18/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
4/18/2020,ID-PA,Papua,6,0,0,6,94,6,14,74,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.38,21.66,0.00,1.38,6.38%,14.89%,0.67,1.00
4/18/2020,ID-PB,Papua Barat,0,0,0,0,5,0,0,5,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,4.38,0.00,0.00,0.00%,0.00%,1.00,1.00
4/18/2020,ID-RI,Riau,4,0,0,4,29,5,10,14,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.66,4.77,0.00,0.82,17.24%,34.48%,4.00,1.00
4/18/2020,ID-SR,Sulawesi Barat,0,0,0,0,7,1,1,5,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,4.49,0.00,0.64,14.29%,14.29%,1.00,1.00
4/18/2020,ID-SN,Sulawesi Selatan,10,2,5,3,340,29,50,261,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.06,36.07,0.21,3.08,8.53%,14.71%,0.15,1.00
4/18/2020,ID-ST,Sulawesi Tengah,0,0,0,0,24,3,2,19,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,8.12,0.00,1.02,12.50%,8.33%,0.00,1.00
4/18/2020,ID-SG,Sulawesi Tenggara,0,1,0,-1,27,2,4,21,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,10.24,0.38,0.76,7.41%,14.81%,1.00,
4/18/2020,ID-SA,Sulawesi Utara,2,0,0,2,18,3,4,11,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.76,6.81,0.00,1.14,16.67%,22.22%,,1.00
4/18/2020,ID-SB,Sumatera Barat,9,1,2,6,71,7,12,52,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.63,12.86,0.18,1.27,9.86%,16.90%,1.29,0.50
4/18/2020,ID-SS,Sumatera Selatan,30,1,0,29,83,1,3,79,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.65,10.10,0.12,0.12,1.20%,3.61%,2.14,
4/18/2020,ID-SU,Sumatera Utara,0,0,0,0,72,9,13,50,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,4.84,0.00,0.61,12.50%,18.06%,1.00,1.00
4/19/2020,ID-AC,Aceh,1,0,0,1,7,0,3,4,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.19,1.33,0.00,0.00,0.00%,42.86%,1.00,1.00
4/19/2020,ID-BA,Bali,4,1,2,1,126,1,32,93,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.95,29.88,0.24,0.24,0.79%,25.40%,0.57,
4/19/2020,ID-BT,Banten,3,0,0,3,244,34,12,198,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.28,22.76,0.00,3.17,13.93%,4.92%,0.27,1.00
4/19/2020,ID-BE,Bengkulu,0,0,0,0,4,1,1,2,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,2.00,0.00,0.50,25.00%,25.00%,1.00,1.00
4/19/2020,ID-JK,DKI Jakarta,102,3,25,74,2494,283,202,2009,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,9.40,229.94,0.28,26.09,11.35%,8.10%,0.97,0.43
4/19/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,1,-1,52,7,28,17,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,14.32,0.00,1.93,13.46%,53.85%,0.00,1.00
4/19/2020,ID-GO,Gorontalo,0,0,0,0,4,0,0,4,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,3.39,0.00,0.00,0.00%,0.00%,1.00,1.00
4/19/2020,IDN,Indonesia,327,47,55,225,6575,582,686,5307,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.23,24.79,0.18,2.19,8.85%,10.43%,1.01,3.13
4/19/2020,ID-JA,Jambi,0,0,0,0,7,0,1,6,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,2.00,0.00,0.00,0.00%,14.29%,1.00,1.00
4/19/2020,ID-JB,Jawa Barat,50,1,5,44,717,56,51,610,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.11,15.88,0.02,1.24,7.81%,7.11%,5.56,
4/19/2020,ID-JT,Jawa Tengah,21,2,0,19,336,41,58,237,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.58,9.24,0.05,1.13,12.20%,17.26%,0.88,
4/19/2020,ID-JI,Jawa Timur,33,5,2,26,539,53,86,400,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.82,13.32,0.12,1.31,9.83%,15.96%,1.00,1.67
4/19/2020,ID-KB,Kalimantan Barat,0,0,0,0,18,1,5,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,3.32,0.00,0.18,5.56%,27.78%,1.00,1.00
4/19/2020,ID-KS,Kalimantan Selatan,4,0,0,4,94,7,10,77,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.99,23.37,0.00,1.74,7.45%,10.64%,0.22,1.00
4/19/2020,ID-KT,Kalimantan Tengah,5,0,0,5,42,3,8,31,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.95,16.34,0.00,1.17,7.14%,19.05%,0.83,0.00
4/19/2020,ID-KI,Kalimantan Timur,5,0,0,5,56,1,12,43,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,1.41,15.76,0.00,0.28,1.79%,21.43%,0.50,1.00
4/19/2020,ID-KU,Kalimantan Utara,19,0,0,19,69,1,2,66,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,29.30,106.41,0.00,1.54,1.45%,2.90%,6.33,1.00
4/19/2020,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,7,1,1,5,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,5.07,0.00,0.72,14.29%,14.29%,,1.00
4/19/2020,ID-KR,Kepulauan Riau,0,0,0,0,74,6,6,62,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,38.35,0.00,3.11,8.11%,8.11%,0.00,1.00
4/19/2020,ID-LA,Lampung,0,0,0,0,25,5,4,16,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,2.75,0.00,0.55,20.00%,16.00%,1.00,1.00
4/19/2020,ID-MA,Maluku,0,0,0,0,17,0,5,12,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,9.20,0.00,0.00,0.00%,29.41%,0.00,1.00
4/19/2020,ID-MU,Maluku Utara,0,0,0,0,4,0,2,2,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,3.06,0.00,0.00,0.00%,50.00%,1.00,1.00
4/19/2020,ID-NB,Nusa Tenggara Barat,6,1,9,-4,59,3,11,45,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.14,11.19,0.19,0.57,5.08%,18.64%,1.50,
4/19/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
4/19/2020,ID-PA,Papua,12,0,0,12,106,6,14,86,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,2.76,24.42,0.00,1.38,5.66%,13.21%,2.00,1.00
4/19/2020,ID-PB,Papua Barat,2,0,0,2,7,0,0,7,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,1.75,6.14,0.00,0.00,0.00%,0.00%,,1.00
4/19/2020,ID-RI,Riau,0,0,0,0,29,5,10,14,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,4.77,0.00,0.82,17.24%,34.48%,0.00,1.00
4/19/2020,ID-SR,Sulawesi Barat,0,0,0,0,7,1,1,5,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,4.49,0.00,0.64,14.29%,14.29%,1.00,1.00
4/19/2020,ID-SN,Sulawesi Selatan,27,1,10,16,367,30,60,277,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,2.86,38.93,0.11,3.18,8.17%,16.35%,2.70,0.50
4/19/2020,ID-ST,Sulawesi Tengah,3,0,0,3,27,3,2,22,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.02,9.14,0.00,1.02,11.11%,7.41%,,1.00
4/19/2020,ID-SG,Sulawesi Tenggara,9,0,0,9,36,2,4,30,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,3.41,13.66,0.00,0.76,5.56%,11.11%,,0.00
4/19/2020,ID-SA,Sulawesi Utara,0,0,0,0,18,3,4,11,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,6.81,0.00,1.14,16.67%,22.22%,0.00,1.00
4/19/2020,ID-SB,Sumatera Barat,1,0,0,1,72,7,12,53,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.18,13.05,0.00,1.27,9.72%,16.67%,0.11,0.00
4/19/2020,ID-SS,Sumatera Selatan,5,0,0,5,88,1,3,84,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.61,10.71,0.00,0.12,1.14%,3.41%,0.17,0.00
4/19/2020,ID-SU,Sumatera Utara,2,0,0,2,74,9,13,52,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,4.97,0.00,0.61,12.16%,17.57%,,1.00
4/20/2020,ID-AC,Aceh,0,0,0,0,7,0,3,4,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,1.33,0.00,0.00,0.00%,42.86%,0.00,1.00
4/20/2020,ID-BA,Bali,5,0,4,1,131,1,36,94,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.19,31.07,0.00,0.24,0.76%,27.48%,1.25,0.00
4/20/2020,ID-BT,Banten,29,0,6,23,273,34,18,221,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.70,25.46,0.00,3.17,12.45%,6.59%,9.67,1.00
4/20/2020,ID-BE,Bengkulu,0,0,0,0,4,1,1,2,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,2.00,0.00,0.50,25.00%,25.00%,1.00,1.00
4/20/2020,ID-JK,DKI Jakarta,71,5,7,59,2565,288,209,2068,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,6.55,236.49,0.46,26.55,11.23%,8.15%,0.70,1.67
4/20/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,0,2,54,7,28,19,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.55,14.87,0.00,1.93,12.96%,51.85%,,1.00
4/20/2020,ID-GO,Gorontalo,0,0,0,0,4,0,0,4,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,3.39,0.00,0.00,0.00%,0.00%,1.00,1.00
4/20/2020,IDN,Indonesia,185,8,61,116,6760,590,747,5423,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.70,25.49,0.03,2.22,8.73%,11.05%,0.57,0.17
